Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE,Parameters
ZTRD,9 D A F,30058310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,9 D B E,30058311,0.08,0,0,0,0.1,0.07,0,0,0,0.14,0,0,AR,0.26,nan,[]
ZTRD,9 D B F,30058324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,9 D C B,30058331,0,1.1,0,0,0.44,0,0,0,0,0,0,0,AR,1.46,nan,[]
ZTRD,9 D C E,30058353,8.13,6.91,4.13,2.37,3.31,3.73,0.19,8.28,0.96,7.55,0.4,10.05,AR,3.85,inf,[]
ZTRD,9 D D E,30058438,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,AR,0.29,nan,[]
ZTRD,9 D D F,30058506,65.74,6.67,22.53,20.7,14.99,7.96,17.32,12.51,12.33,23.43,23.72,24.11,AR,73.19,570.6,[]
ZTRD,9 D X E,30058507,29.74,8.5,13.32,8.76,8.41,22.69,17.21,18.43,17.15,17.43,24.32,16.59,AR,35.73,216.57,[]
ZTRD,9 D X F,30058567,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 X X C,30058607,0.82,0,0,11.05,0.04,0.0,0.01,0.03,0,0.08,0,0.05,AR,3.18,nan,[]
ZTRD,9 X X E,30058643,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 X X F,30058665,0.06,0.03,1.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,9 Y A E,30058825,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,9 Y A F,30058826,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,AR,0.3,inf,[]
ZTRD,9 Y Y C,30059582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 A D B,30059594,0,0.18,0.18,0.21,0,0.55,0.54,0.59,0.29,0.71,0.69,0.69,AR,1.66,nan,[]
ZTRD,10 A D C,30059897,76.45,22.0,22.27,43.82,28.93,44.67,28.91,56.46,49.17,40.79,29.44,51.8,AR,15.41,34.35,[]
ZTRD,10 A D E,30059898,26.21,9.92,37.49,0,8.41,41.96,53.45,0,34.06,90.13,37.35,34.77,AR,30.93,inf,[]
ZTRD,10 A D F,30059922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 A G B,30060227,0,2.32,7.75,2.02,0,4.11,3.74,4.47,0,0,0.15,3.71,AR,4.58,nan,[]
ZTRD,10 A G C,30060250,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A G E,30060309,0.81,0,1.18,0,0,0,0,0.49,0,0,0,0,AR,1.72,inf,[]
ZTRD,10 A G F,30060732,-0.0,1.14,-0.0,-0.0,0.0,-0.0,0,-0.0,-0.0,-0.0,1.0,0.04,AR,0.38,nan,[]
ZTRD,10 A K E,30061029,0,0,0,0,4.97,7.49,0,0,0,0,0,0,AR,39.39,nan,[]
ZTRD,10 A K F,30061146,0,0,0.83,0.63,0.04,3.01,0.08,0.12,0.09,0.07,0.07,0.07,AR,0.96,nan,[]
ZTRD,10 A L E,30061147,0.9,0.05,0,0.66,0.23,1.48,0,0.16,2.91,0,0.58,2.05,AR,2.75,inf,[]
ZTRD,10 A M E,30061148,1.17,3.03,0,2.93,0.07,1.42,1.18,0.88,6.27,0.71,11.85,6.6,AR,10.67,inf,[]
ZTRD,10 A N E,30061149,0.08,0.48,0,1.03,0.95,0.67,0.19,0.13,0.8,0,0.12,0,AR,1.06,nan,[]
ZTRD,10 A X B,30061162,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A X C,30061340,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A X E,30061395,0,0,0,0,0,0,12.25,0,0,0,0,0,AR,4.33,nan,[]
ZTRD,10 A X F,30061453,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 B B E,30061455,0.08,0,0,0,0,0,0,0,0,0,0,0,AR,0.35,nan,[]
ZTRD,10 B C E,30061583,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 B X B,30061781,0.17,0.08,0,0,0.06,-0.0,0,0,0,0.13,0,0,AR,0.29,nan,[]
ZTRD,10 B X C,30061815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 B X E,30061823,0.33,0,0.83,0,0,0,0.55,0,1.9,0,0.1,0,AR,0.65,nan,[]
ZTRD,10 B X F,30062769,0.89,0.69,0.36,1.72,1.64,0.65,0.49,0.9,0,0.89,3.9,0.2,AR,1.16,inf,[]
ZTRD,10 C B A,30062771,2.12,0.52,0.27,0.69,0.8,0.03,0,0,0.14,0.29,0.16,0.02,AR,0.61,nan,[]
ZTRD,10 C B B,30062772,1.12,0,0.57,0,0.04,0.73,0.36,0.09,0,1.14,0,0.35,AR,0.5,nan,[]
ZTRD,10 C B C,30062773,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,10 C C A,30062798,0,0,0,0.09,0,0,0,0,0,0,0,0,AR,0.25,nan,[]
ZTRD,10 C C E,30062823,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 C D C,30062826,23.16,35.67,28.08,8.64,27.44,44.95,8.26,20.81,39.42,38.04,12.4,20.39,AR,16.02,51.59,[]
ZTRD,10 C X E,30062827,6.83,1.52,2.98,11.46,6.18,1.63,10.95,3.22,8.56,6.59,2.04,2.61,AR,7.08,275.66,[]
ZTRD,10 D A A,30062828,7.62,18.11,20.17,18.42,18.64,11.67,19.8,13.39,21.35,19.9,12.64,19.48,AR,11.23,67.32,[]
ZTRD,10 D A E,30062829,40.57,31.53,23.8,30.21,16.47,27.7,43.96,27.97,34.18,28.59,16.94,30.73,AR,20.0,59.93,[]
ZTRD,10 X A A,30062840,1.03,1.91,3.71,8.51,0,5.61,13.43,13.65,9.69,13.25,7.83,17.3,AR,7.86,130.99,[]
ZTRD,10 X A C,30062841,12.14,8.04,12.45,6.66,0.94,2.44,11.11,9.14,14.13,15.43,8.31,11.42,AR,5.92,164.5,[]
ZTRD,10 X A E,30062842,10.85,22.57,17.99,15.69,3.9,13.99,22.68,27.63,15.96,25.44,8.79,18.74,AR,9.35,85.58,[]
ZTRD,10 X B A,30062843,5.5,12.92,9.67,4.43,6.13,0.75,7.31,7.92,3.81,11.97,4.56,5.29,AR,5.56,133.66,[]
ZTRD,10 X B C,30062844,0,2.05,0.33,7.44,0.57,1.33,2.56,3.44,1.01,0.25,2.56,2.83,AR,3.29,inf,[]
ZTRD,10 X B E,30062845,4.75,1.24,2.48,2.12,0,1.95,0.78,2.81,0.95,2.29,2.18,1.47,AR,1.28,inf,[]
ZTRD,10 X B F,30063044,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 X C C,30063078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 X C E,30063324,0.37,10.07,0,0,0,1.24,0.14,0,0,0,0,0,AR,2.69,nan,[]
ZTRD,10 X D A,30063398,1.2,0.41,0.36,0.84,0.04,0,0,0,1.02,1.94,1.08,0.48,AR,1.2,inf,[]
ZTRD,10 X D C,30063401,0.84,0,0,0,0.01,0.18,0.04,0,0.14,0.03,0.96,0,AR,0.41,nan,[]
ZTRD,10 X X E,30063510,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.03,nan,[]
ZTRD,10 X X F,30063601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,10 Y Y C,30063602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 Z Z A,30063603,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 Z Z B,30063757,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 Z Z C,30063802,0,1.23,0.1,0.01,1.43,0.11,1.76,0.44,0.16,0.94,1.22,0.14,AR,1.23,inf,[]
ZTRD,10 Z Z E,30063812,0,0.18,-0.0,0.06,0,0.02,0.36,0.0,0,0.07,0.01,0.95,AR,0.37,nan,[]
ZTRD,10 Z Z F,30063853,0.13,0.36,0,0.84,0,0,0,0.04,0.09,0.01,0.03,0.03,AR,0.42,nan,[]
ZTRD,11 Y Y C,30063855,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,AR,0.29,nan,[]
ZTRD,12 A D C,30063856,0.01,0.01,0.01,0.01,0.35,0.01,0.01,0.01,0.0,0.0,0.0,0.0,AR,0.3,nan,[]
ZTRD,12 A D E,30063857,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,12 A E C,30063858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,12 A E E,30063859,0,0.02,0.88,0.02,0.02,0.02,0.04,0.02,-0.0,0.02,0.08,0.02,AR,0.29,nan,[]
ZTRD,12 A E F,30063860,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.25,nan,[]
ZTRD,12 A X C,30063885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,12 A X E,30063917,0,0.09,0.5,0.09,0.56,0.58,0.57,0.28,0.14,0.01,0,0,AR,1.2,nan,[]
ZTRD,12 S W E,30064298,4.12,7.59,7.94,5.38,8.86,15.17,0,0.63,2.07,5.3,7.72,7.29,AR,4.93,inf,[]
ZTRD,12 X X E,30064302,0,1.12,0,0.38,0.18,0.41,0.69,0.87,0,1.05,0,0.52,AR,1.28,nan,[]
ZTRD,13 C C J,30064389,0.15,0,0.08,0,0,0.31,0.02,0.15,1.17,0,0.12,0.05,AR,0.54,nan,[]
ZTRD,13 X A G,30064415,0,43.5,140.05,32.18,82.98,0,21.87,21.93,62.71,117.43,91.36,12.22,AR,51.36,nan,[]
ZTRD,13 X B G,30064416,1.28,0.93,0,1.41,0.97,5.73,0.0,0.2,4.53,0.09,0.42,0.56,AR,1.91,nan,[]
ZTRD,13 X X G,30064417,1.06,2.72,0.03,0.06,0.04,0.08,0.05,0.04,0.09,0.07,0.07,0.08,AR,1.6,inf,[]
ZTRD,13 X Y G,30064418,2.61,0,1.66,0,0.13,1.67,1.1,0.84,0.18,1.87,0,1.3,AR,2.35,nan,[]
ZTRD,13 X Z G,30064844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,14 D A B,30064845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,14 D A C,30064848,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,14 D A E,30064849,0.39,24.59,123.17,12.63,9.92,0,14.53,47.67,73.65,61.34,67.85,6.35,AR,38.71,inf,[]
ZTRD,14 D Z C,30064860,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.6,inf,[]
ZTRD,B E 08,30064861,81.65,22.04,27.08,0,263.25,51.98,9.41,2.37,12.65,22.9,15.75,9.22,AR,84.37,inf,[]
ZTRD,G A A A,30064980,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,G A J E,30065063,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.11,0.11,AR,0.0,nan,[]
ZTRD,G B A A,30065178,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,G B A E,30065185,0,0.08,0.01,0,0,0.08,0,0,0,0,0,0,AR,0.27,nan,[]
ZTRD,8 B C E,30065186,0,0,0.14,1.04,0.94,0.06,0,0,0.07,0.09,0.04,0,AR,0.41,nan,[]
ZTRD,8 B E E,30065188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 B I F,30065189,0.22,0,0.14,0.16,0,-0.0,0.01,0.0,0.01,0.01,0.0,0.0,AR,0.3,nan,[]
ZTRD,8 B J C,30065190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 B J E,30065191,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.05,AR,0.58,nan,[]
ZTRD,8 B M C,30065196,0.08,0.07,0.07,0.07,1.07,0.06,0.02,0.02,0.02,0.03,0.03,0.03,AR,0.41,inf,[]
ZTRD,8 B X C,30065412,0,3.6,0,6.31,3.01,8.68,9.23,8.39,0.78,15.36,3.79,4.92,AR,7.06,nan,[]
ZTRD,8 B X G,30065414,15.23,7.36,6.73,3.05,22.53,9.06,30.48,16.43,3.31,6.8,8.94,12.49,AR,12.92,178.66,[]
ZTRD,8 C A E,30065415,0.53,0,1.98,0,0.03,0,12.91,3.1,4.79,0,5.1,0.55,AR,3.36,nan,[]
ZTRD,8 B C E,30065416,0.37,0,0,0.86,0,0.0,0.56,1.0,0,0.15,1.21,0,AR,295.95,nan,[]
ZTRD,8 B E E,30065417,0,1.59,0,1.4,0.82,0.91,0.04,3.04,0.13,1.21,0.16,0.14,AR,2.81,inf,[]
ZTRD,8 B I F,30065419,526.75,0,324.18,319.99,297.66,232.54,474.64,431.26,436.78,321.57,460.73,573.95,AR,109.9,32.51,[]
ZTRD,8 B J C,30065423,12.46,13.16,0,12.65,0,29.53,17.33,9.81,15.97,17.54,40.35,38.35,AR,19.41,nan,[]
ZTRD,8 B J E,30065617,2.25,2.26,5.47,0.84,3.06,0,5.04,4.25,3.05,2.39,8.12,3.62,AR,6.06,193.81,[]
ZTRD,8 B M C,30065618,0.58,0.19,0,0.03,0,0,0.27,0,0,0.3,0,0,AR,0.24,nan,[]
ZTRD,8 B X C,30065663,0,0,0.3,2.91,0,0,0.54,1.02,0.6,0.58,0.37,2.62,AR,1.68,inf,[]
ZTRD,8 B X G,30065667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 C A E,30065673,0.18,0,0,0,0,0,1.88,0,0,0,0,0,AR,0.65,nan,[]
ZTRD,8 C F E,30065759,0.15,0,0,0,0.4,0,0,0,2.89,0,0,2.1,AR,8.23,nan,[]
ZTRD,8 C F F,30066645,1.93,1.14,0,0.98,2.24,2.33,2.22,2.54,1.33,2.5,2.62,2.68,AR,2.23,102.23,[]
ZTRD,8 C G E,30066646,0.61,0.45,1.25,2.43,0.36,0.65,1.35,0.4,0.38,0,0.64,0.54,AR,1.43,inf,[]
ZTRD,8 C G F,30066661,2.45,0.25,2.55,4.07,0.51,4.02,1.6,3.47,1.86,1.14,2.88,0.89,AR,2.54,nan,[]
ZTRD,9 A A A,30066675,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 A B E,30066744,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.21,nan,[]
ZTRD,9 A C E,30066745,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 A D A,30066746,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.05,nan,[]
ZTRD,9 A E E,30066763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,9 A H E,30066883,23.43,12.43,8.09,54.35,3.81,25.2,12.56,16.24,49.11,11.31,20.85,8.58,AR,17.13,inf,[]
ZTRD,9 A I E,30067352,0.27,-0.0,-0.0,-0.0,0.25,0,-0.0,-0.0,0,0,0,0.0,AR,0.3,nan,[]
ZTRD,9 A L A,30067530,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 A L F,30067534,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 A X E,30067547,1.25,0,1.28,0.25,0.68,0.27,0,0.77,0.04,0,2.08,0,AR,0.63,nan,[]
ZTRD,9 A X F,30067548,0,0.54,1.61,0,0.69,0.59,0.44,0.07,0,1.22,0,2.25,AR,1.15,nan,[]
ZTRD,9 B A E,30067549,0,0.06,0.0,0.03,0.01,0.1,0.05,0.68,0,0.07,0,0.05,AR,0.5,nan,[]
ZTRD,9 B B B,30067550,0.22,1.44,0.9,5.02,0.08,0.07,0.11,0.11,0.11,0.13,0.14,0.49,AR,1.5,nan,[]
ZTRD,9 B B E,30067734,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.32,inf,[]
ZTRD,9 B D E,30067735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,9 C X C,30067965,0,0.4,1.07,1.05,0,0.38,0,1.24,0,1.54,0,0.37,AR,0.86,nan,[]
ZTRD,9 S Y G,30068679,8.58,3.76,3.05,1.21,0.22,9.55,3.4,2.36,15.79,0,10.08,11.63,AR,7.4,nan,[]
ZTRD,9 Y Y C,30068881,1.9,0.51,0.83,0.26,0,0.12,0,0.73,0.06,2.22,1.49,1.64,AR,1.41,nan,[]
ZTRD,10 A A E,30069221,1.36,2.46,0.42,1.62,0.35,1.47,0.29,0.93,0.28,0.34,2.22,2.34,AR,1.25,nan,[]
ZTRD,10 A C C,30069809,-0.0,-0.0,2.0,0.0,-0.0,-0.0,-0.0,-0.0,2.0,0.0,-0.0,-0.0,AR,0.41,nan,[]
ZTRD,10 A C E,30069816,0,0,0,0,0.14,0,0,0,0.82,0,0.01,0,AR,0.29,nan,[]
ZTRD,10 A G C,30069847,0,0,0,0,0,0,0,-0.0,0,0,0,0,AR,0.29,nan,[]
ZTRD,10 A G E,30069864,2.64,2.24,0.45,0,1.0,0,0.38,0.02,0.31,0.17,2.41,0.11,AR,1.04,nan,[]
ZTRD,10 A I B,30069866,1.22,0.09,0.95,0.98,0.77,0,1.02,1.22,0.03,0,1.28,0.46,AR,1.07,nan,[]
ZTRD,10 A I C,30069867,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,10 A I E,30069904,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.05,AR,0.58,nan,[]
ZTRD,10 A I F,30069960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 A J B,30069972,0,0.01,0,1.07,0.01,0,0,0.1,0,0.11,0,0.98,AR,0.52,nan,[]
ZTRD,10 A J C,30069974,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A J E,30070099,2.41,0,0.45,0.03,0.53,0.59,0.36,0,0,0.5,2.06,0,AR,1.16,nan,[]
ZTRD,10 A J F,30070210,1.97,0.77,0.4,0.18,1.08,0,0.01,0.19,0.33,0.08,2.0,0.02,AR,0.82,nan,[]
ZTRD,10 A K C,30070372,1.24,0.93,1.39,0.07,1.2,2.87,0.54,2.49,0.95,0.56,3.37,2.74,AR,1.23,nan,[]
ZTRD,10 A K E,30070373,1.54,1.36,0.31,0.12,0.54,3.2,0.97,2.15,0.8,1.88,2.29,2.68,AR,0.76,nan,[]
ZTRD,10 A K F,30071123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 A L E,30071411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 A M C,30071756,-0.0,0.89,0.0,0,0.0,0.01,0,0.0,0.47,0.0,0,0.05,AR,3.08,inf,[]
ZTRD,10 A M E,30071759,0,0,0,0.57,0,0.01,0.3,0.14,0.07,0,0.84,0,AR,0.98,inf,[]
ZTRD,10 A P B,30071764,2.16,0,1.3,0,0,1.37,0.48,0.19,2.88,2.15,0.51,2.49,AR,1.25,nan,[]
ZTRD,10 A P C,30071765,0.01,0.55,0.01,0.0,0.19,0.0,0.01,0,0.01,0.01,0,0.01,AR,0.41,inf,[]
ZTRD,10 A P E,30071766,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A P F,30071768,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.75,nan,[]
ZTRD,10 A X C,30071769,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A X E,30071840,4.72,0,9.86,2.66,1.08,1.78,6.11,1.89,2.08,2.49,4.36,3.28,AR,5.59,inf,[]
ZTRD,10 A X F,30071844,0.08,0.49,0,0,0,0,0,0,0,0,0,0,AR,0.54,nan,[]
ZTRD,10 A Y E,30071985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 B A E,30071987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 B A F,30071989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,10 B B C,30072028,0,0,0,0,0,0.01,0,0,0,0,0,0,AR,1.08,nan,[]
ZTRD,10 B B E,30072030,0,0.31,0,0.1,0,0,0.05,0,0,0.0,-0.0,0,AR,0.45,inf,[]
ZTRD,10 B B F,30072032,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.08,nan,[]
ZTRD,10 B C C,30072033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 B C E,30072211,34.68,160.43,37.82,179.37,23.28,43.73,0,12.75,17.6,47.29,21.27,173.56,AR,49.68,63.12,[]
ZTRD,10 B C F,30072237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 B D B,30072320,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,10 B D E,30072466,0,1.1,0.83,0.08,0.35,0.1,0.09,0.13,0,0,0.09,0.0,AR,0.49,nan,[]
ZTRD,10 B D F,30072970,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 B E C,30073011,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,AR,0.31,inf,[]
ZTRD,10 B E E,30073012,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 B X C,30073056,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.03,nan,[]
ZTRD,10 B X E,30073170,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 B X F,30073695,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,9.23,AR,2.6,nan,[]
ZTRD,10 B Y C,30073711,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.05,AR,0.58,nan,[]
ZTRD,10 C A A,30073728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.09,nan,[]
ZTRD,10 C A E,30073746,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,AR,0.29,nan,[]
ZTRD,10 D A C,30073932,2.68,0.66,0,0.68,0.49,1.32,1.88,0.42,0,1.98,0.39,0,AR,1.12,nan,[]
ZTRD,10 D A E,30074260,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,AR,0.29,nan,[]
ZTRD,10 D A F,30074306,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 D B E,30074432,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,AR,0.29,nan,[]
ZTRD,10 D B F,30074433,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,29.74,AR,8.37,nan,[]
ZTRD,10 D C C,30074434,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,7.18,AR,2.02,nan,[]
ZTRD,10 D C E,30074437,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 D D E,30074438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,10 D D F,30074478,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,5.13,AR,1.44,nan,[]
ZTRD,10 D X C,30074658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 D X E,30074659,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.09,nan,[]
ZTRD,10 D X F,30074662,0,0,0,0,0.97,0,3.97,0,0,0,0,1.87,AR,0.65,nan,[]
ZTRD,10 X X C,30074663,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,5.13,AR,1.44,nan,[]
ZTRD,10 X X E,30074671,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 X X F,30074714,0,0.41,0.39,0,3.61,3.5,14.09,9.77,9.45,4051.65,0,0,AR,1.19,nan,[]
ZTRD,10 Y A C,30074776,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,AR,0.29,nan,[]
ZTRD,10 Y A E,30075247,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,3.08,AR,0.87,nan,[]
ZTRD,10 Y A F,30075248,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,7.18,AR,2.02,nan,[]
ZTRD,10 Y Y C,30075502,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,5.13,AR,1.44,nan,[]
ZTRD,10 Y Y E,30075864,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,11 A C C,30075865,0,0.97,1.01,0,0.1,0.03,0,0,0,0,0,0,AR,0.54,nan,[]
ZTRD,11 A C F,30075869,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,11 A D B,30075900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
