Ship pt,Product Hierarchy,Part Number,Volume,Intermittency
ZTUS,14 A G E,10619484,low,medium
ZTUS,14 A G F,10619485,low,medium
ZTUS,14 A K E,10619486,low,medium
ZTUS,14 A K F,10619488,low,medium
ZTUS,14 A L E,10619489,low,medium
ZTUS,14 A M E,10619490,low,high
ZTUS,14 A N E,10619491,low,high
ZTUS,14 A X B,10619493,low,medium
ZTUS,14 A X C,10619494,low,medium
ZTUS,14 A X D,10619495,low,medium
ZTUS,14 A X E,10619496,low,medium
ZTUS,14 A X F,10619497,low,medium
ZTUS,14 B B E,10619498,low,medium
ZTUS,14 B X C,10619499,low,medium
ZTUS,14 B X E,10619501,low,low
ZTUS,14 B X F,10619508,medium,medium
ZTUS,14 C B C,10619509,medium,medium
ZTUS,14 C C A,10619510,low,medium
ZTUS,14 C C E,10619511,low,medium
ZTUS,14 C D C,10619512,low,medium
ZTUS,14 C X E,10619513,low,medium
ZTUS,14 D A A,10619517,low,medium
ZTUS,14 D A E,10619518,low,medium
ZTUS,14 X A A,10619520,low,medium
ZTUS,14 X A C,10619521,low,medium
ZTUS,14 X A E,10619523,low,medium
ZTUS,14 X B A,10619524,low,medium
ZTUS,14 X B C,10619530,medium,low
ZTUS,14 X B E,10619531,medium,high
ZTUS,14 X B F,10619532,high,medium
ZTUS,14 X C C,10619533,low,medium
ZTUS,14 X C E,10619534,low,medium
ZTUS,14 X D A,10619535,low,medium
ZTUS,14 X D C,10619538,low,medium
ZTUS,14 X X C,10619539,low,medium
ZTUS,14 X X E,10619540,low,medium
ZTUS,14 X X F,10619541,low,medium
ZTUS,14 X X G,10619548,medium,medium
ZTUS,14 Y Y C,10619550,low,medium
ZTUS,14 Z Z A,10619556,low,low
ZTUS,14 Z Z B,10619568,low,low
ZTUS,14 Z Z C,10619569,low,high
ZTUS,14 Z Z E,10619570,low,medium
ZTUS,15 B X C,10619572,low,medium
ZTUS,15 E A C,10619575,low,medium
ZTUS,15 X X C,10619577,low,medium
ZTUS,15 Y Y C,10619592,low,low
ZTUS,16 A A C,10619593,low,medium
ZTUS,16 A D C,10619595,low,medium
ZTUS,16 A D E,10619597,low,medium
ZTUS,16 A E C,10619612,low,medium
ZTUS,16 A E E,10619626,low,medium
ZTUS,16 A E F,10619629,low,medium
ZTUS,16 A X C,10619674,low,medium
ZTUS,16 A X E,10619675,low,medium
ZTUS,16 S W E,10619676,low,low
ZTUS,16 X X E,10619677,low,medium
ZTUS,16 Z Z A,10619684,low,medium
ZTUS,16 Z Z C,10619686,low,medium
ZTUS,16 Z Z E,10619690,low,medium
ZTUS,16 Z Z H,10619691,low,medium
ZTUS,17 C C J,10619692,low,medium
ZTUS,17 X A G,10619693,low,medium
ZTUS,17 X B G,10619728,low,low
ZTUS,17 X X G,10619740,low,medium
ZTUS,17 X Y G,10619753,low,medium
ZTUS,17 X Z G,10619776,low,medium
ZTUS,18 D A B,10619800,low,medium
ZTUS,18 D A C,10619801,low,low
ZTUS,18 D Z B,10619802,medium,medium
ZTUS,20 Z Z Z,10619803,low,medium
ZTUS,B E 12,10619804,low,medium
ZTUS,G A A A,10619807,low,medium
ZTUS,G A A E,10619809,low,medium
ZTUS,G B A A,10619811,medium,medium
ZTUS,G B A E,10619812,medium,medium
ZTUS,G B D C,10619813,medium,medium
ZTUS,S A A A,10619814,medium,medium
ZTUS,S A E A,10619815,medium,high
ZTUS,S B A G,10619816,low,medium
ZTUS,S B B G,10619818,low,medium
ZTUS,S B C G,10619819,low,medium
ZTUS,S B D G,10619820,low,medium
ZTUS,S B F G,10619823,low,medium
ZTUS,S C A E,10619848,low,medium
ZTUS,11 B C E,10619850,low,high
ZTUS,11 B I F,10619852,low,medium
ZTUS,11 B J C,10619853,low,medium
ZTUS,11 B J E,10619854,low,medium
ZTUS,11 C F E,10619855,low,medium
ZTUS,11 C G E,10619861,low,medium
ZTUS,11 C G F,10619862,low,medium
ZTUS,12 A B E,10619863,medium,medium
ZTUS,12 A E E,10619865,low,high
ZTUS,12 A H E,10619866,low,medium
ZTUS,12 A X E,10619867,low,medium
ZTUS,12 A X F,10619873,low,medium
ZTUS,12 B A E,10619877,low,medium
ZTUS,12 B D E,10619884,low,medium
ZTUS,12 S Y G,10619886,low,medium
ZTUS,12 Y Y C,10619891,low,medium
ZTUS,13 A C E,10619893,low,high
ZTUS,13 A G E,10619894,low,medium
ZTUS,13 A I B,10621001,medium,high
ZTUS,13 A I C,10621002,low,high
ZTUS,13 A I E,10621004,low,medium
ZTUS,13 A I F,10622001,low,medium
ZTUS,13 A J B,10622003,low,medium
ZTUS,13 A J C,10622006,low,medium
ZTUS,13 A J E,10622013,low,medium
ZTUS,13 A J F,10622015,low,medium
ZTUS,13 A K C,10622019,low,medium
ZTUS,13 A K E,10623001,low,medium
ZTUS,13 A K F,10623004,low,medium
ZTUS,13 A L E,10623010,low,medium
ZTUS,13 A M C,10623020,low,medium
ZTUS,13 A M E,10625002,low,medium
ZTUS,13 A P B,10625004,low,medium
ZTUS,13 A P C,10625006,low,medium
ZTUS,13 A P E,10625008,low,medium
ZTUS,13 A P F,10625010,low,medium
ZTUS,13 A X C,10625011,low,medium
ZTUS,13 A X E,10625100,low,medium
ZTUS,13 A X F,10625102,low,medium
ZTUS,13 A Y E,10625105,low,high
ZTUS,13 B A C,10625200,low,medium
ZTUS,13 B A E,10625201,low,medium
ZTUS,13 B A F,10625203,low,medium
ZTUS,13 B B C,10625214,low,medium
ZTUS,13 B B E,10625304,low,medium
ZTUS,13 B B F,10625306,low,medium
ZTUS,13 B C C,10625307,low,medium
ZTUS,13 B C E,10625308,low,medium
ZTUS,13 B C F,10625309,low,medium
ZTUS,13 B D E,10625310,low,medium
ZTUS,13 B D F,10625311,low,medium
ZTUS,13 B E E,10625312,low,medium
ZTUS,13 B X C,10625314,low,medium
ZTUS,13 B X E,10625320,low,medium
ZTUS,13 B X F,10625327,low,medium
ZTUS,13 C A E,10625401,low,medium
ZTUS,13 C A Z,10625402,low,medium
ZTUS,13 D A C,10625403,low,medium
ZTUS,13 D A E,10625404,low,medium
ZTUS,13 D A F,10625405,low,medium
ZTUS,13 D B E,10625407,low,medium
ZTUS,13 D B F,10625408,low,medium
ZTUS,13 D C B,10625409,low,medium
ZTUS,13 D C E,10625410,low,high
ZTUS,13 D D E,10625411,low,medium
ZTUS,13 D D F,10625412,low,medium
ZTUS,13 D X E,10625413,low,medium
ZTUS,13 D X F,10625502,low,medium
ZTUS,13 X X C,10625503,low,medium
ZTUS,13 X X E,10625504,low,medium
ZTUS,13 X X F,10625505,low,medium
ZTUS,13 Y A E,10625506,low,medium
ZTUS,13 Y A F,10625507,low,medium
ZTUS,13 Y Y C,10625508,low,medium
ZTUS,14 A D B,10625509,low,medium
ZTUS,14 A D C,10625510,low,medium
ZTUS,14 A D E,10625511,low,medium
ZTUS,14 A D F,10625512,low,medium
ZTUS,14 A G B,10625514,low,medium
ZTUS,14 A G C,10625515,low,medium
ZTUS,14 A G E,10625516,low,medium
ZTUS,14 A G F,10625551,low,low
ZTUS,14 A K E,10625601,low,high
ZTUS,14 A K F,10625602,low,medium
ZTUS,14 A L E,10625607,low,medium
ZTUS,14 A M E,10625701,low,medium
ZTUS,14 A N E,10625702,low,high
ZTUS,14 A X B,10625703,low,medium
ZTUS,14 A X C,10625705,low,medium
ZTUS,14 A X E,10625706,low,medium
ZTUS,14 A X F,10625708,low,medium
ZTUS,14 B B E,10625710,low,medium
ZTUS,14 B C E,10625717,low,medium
ZTUS,14 B X B,10625800,low,medium
ZTUS,14 B X C,10625804,low,medium
ZTUS,14 B X E,10625805,low,medium
ZTUS,14 B X F,10625806,low,medium
ZTUS,14 C B A,10625807,low,medium
ZTUS,14 C B B,10625808,low,medium
ZTUS,14 C B C,10625810,low,medium
ZTUS,14 C C A,10625811,low,medium
ZTUS,14 C C E,10625812,low,medium
ZTUS,14 C D C,10625813,low,medium
ZTUS,14 C X E,10625814,low,medium
ZTUS,14 D A A,10625817,low,medium
ZTUS,14 D A E,10625901,low,medium
ZTUS,14 X A A,10625902,low,medium
ZTUS,14 X A C,10625907,low,medium
ZTUS,14 X A E,10625908,low,medium
ZTUS,14 X B A,10625909,low,medium
ZTUS,14 X B C,10625950,low,high
ZTUS,14 X B E,10626001,low,medium
ZTUS,14 X B F,10626002,low,medium
ZTUS,14 X C C,10626008,low,medium
ZTUS,14 X C E,10626009,low,medium
ZTUS,14 X D A,10626103,low,medium
ZTUS,14 X D C,10626104,medium,medium
ZTUS,14 X X E,10626106,low,medium
ZTUS,14 X X F,10626107,low,low
ZTUS,14 Y Y C,10626108,low,medium
ZTUS,14 Z Z A,10626201,low,medium
ZTUS,14 Z Z B,10626202,low,medium
ZTUS,14 Z Z C,10626203,low,medium
ZTUS,14 Z Z E,10626205,low,medium
ZTUS,14 Z Z F,10626206,low,medium
ZTUS,15 Y Y C,10626207,low,medium
ZTUS,16 A D C,10626208,low,medium
ZTUS,16 A D E,10626209,low,medium
ZTUS,16 A E C,10626210,medium,high
ZTUS,16 A E E,10626211,low,medium
ZTUS,16 A E F,10626212,low,medium
ZTUS,16 A X C,10626300,low,medium
ZTUS,16 A X E,10626900,low,medium
ZTUS,16 S W E,10626901,low,medium
ZTUS,16 X X E,10629102,low,medium
ZTUS,17 C C J,10629103,low,medium
ZTUS,17 X A G,10630072,low,medium
ZTUS,17 X B G,10630818,low,medium
ZTUS,17 X X G,10642020,low,medium
ZTUS,17 X Y G,10642025,low,medium
ZTUS,17 X Z G,10643003,low,medium
ZTUS,18 D A B,10643004,low,medium
ZTUS,18 D A C,10643006,medium,medium
ZTUS,18 D A E,10643007,low,medium
ZTUS,18 D Z C,10643010,low,medium
ZTUS,B E 12,10643025,low,medium
ZTUS,G A A A,10643050,medium,high
ZTUS,G A J E,10643052,medium,medium
ZTUS,G B A A,10643053,low,medium
ZTUS,G B A E,10643054,low,medium
ZTUS,12 B C E,10643055,low,medium
ZTUS,12 B E E,10643110,low,medium
ZTUS,12 B I F,10643111,low,medium
ZTUS,12 B J C,10643200,low,medium
ZTUS,12 B J E,10643409,medium,medium
ZTUS,12 B M C,10643510,low,high
ZTUS,12 B X C,10643521,medium,medium
ZTUS,12 B X G,10643815,low,medium
ZTUS,12 C A E,10649000,low,high
ZTUS,12 B C E,10649001,low,high
ZTUS,12 B E E,10649002,low,medium
ZTUS,12 B I F,10649003,low,medium
ZTUS,12 B J C,10649005,medium,high
ZTUS,12 B J E,10649007,low,high
ZTUS,12 B M C,10649009,low,medium
ZTUS,12 B X C,10649010,low,medium
ZTUS,12 B X G,10649011,medium,medium
ZTUS,12 C A E,10649012,medium,medium
ZTUS,12 C F E,10649013,medium,medium
ZTUS,12 C F F,10649014,low,high
ZTUS,12 C G E,10649015,medium,medium
ZTUS,12 C G F,10649016,high,medium
ZTUS,13 A A A,10649017,low,medium
ZTUS,13 A B E,10649018,low,medium
ZTUS,13 A C E,10649020,medium,medium
ZTUS,13 A D A,10649021,medium,medium
ZTUS,13 A E E,10649022,low,high
ZTUS,13 A H E,10649023,low,medium
ZTUS,13 A I E,10649025,low,medium
ZTUS,13 A L A,10649029,low,medium
ZTUS,13 A L F,10649030,low,medium
ZTUS,13 A X E,10649031,medium,high
ZTUS,13 A X F,10649033,low,medium
ZTUS,13 B A E,10649034,low,medium
ZTUS,13 B B B,10649035,low,low
ZTUS,13 B B E,10649036,low,medium
ZTUS,13 B D E,10649037,low,medium
ZTUS,13 C X C,10649038,low,medium
ZTUS,13 S Y G,10649042,low,medium
ZTUS,13 Y Y C,10649043,low,medium
ZTUS,14 A A E,10649044,low,low
ZTUS,14 A C C,10649045,medium,high
ZTUS,14 A C E,10649401,low,medium
ZTUS,14 A G C,10649402,low,medium
ZTUS,14 A G E,10649409,low,medium
ZTUS,14 A I B,10649411,low,high
ZTUS,14 A I C,10649412,low,medium
ZTUS,14 A I E,10649423,low,medium
ZTUS,14 A I F,10650001,low,medium
ZTUS,14 A J B,10650002,low,medium
ZTUS,14 A J C,10650003,low,medium
ZTUS,14 A J E,10650010,low,medium
ZTUS,14 A J F,10650020,low,medium
ZTUS,14 A K C,10650037,low,medium
ZTUS,14 A K E,10650478,low,medium
ZTUS,14 A K F,10650479,low,medium
ZTUS,14 A L E,10650627,low,medium
ZTUS,14 A M C,10650628,low,medium
ZTUS,14 A M E,10650629,low,medium
ZTUS,14 A P B,10700712,medium,medium
ZTUS,14 A P C,10750752,low,medium
ZTUS,14 A P E,10750767,low,medium
ZTUS,14 A P F,10760102,low,medium
ZTUS,14 A X C,10760612,low,low
ZTUS,14 A X E,10760619,low,medium
ZTUS,14 A X F,10760620,low,medium
ZTUS,14 A Y E,10760623,low,medium
ZTUS,14 B A E,10760624,low,high
ZTUS,14 B A F,10760626,low,medium
ZTUS,14 B B C,10760627,low,medium
ZTUS,14 B B E,10760637,low,medium
ZTUS,14 B B F,10760638,low,medium
ZTUS,14 B C C,10760639,low,medium
ZTUS,14 B C E,10760644,medium,high
ZTUS,14 B C F,10760645,low,medium
ZTUS,14 B D B,10760646,medium,high
ZTUS,14 B D E,10760652,low,medium
ZTUS,14 B D F,10760655,low,medium
ZTUS,14 B E C,10760661,low,medium
ZTUS,14 B E E,10760662,low,medium
ZTUS,14 B X C,10760663,low,medium
ZTUS,14 B X E,10760664,low,high
ZTUS,14 B X F,10760666,low,medium
ZTUS,14 B Y C,10760680,low,high
ZTUS,14 C A A,10760691,low,medium
ZTUS,14 C A E,10760701,low,medium
ZTUS,14 D A C,10760702,low,medium
ZTUS,14 D A E,10760718,low,medium
ZTUS,14 D A F,10760719,low,medium
ZTUS,14 D B E,10760720,low,medium
ZTUS,14 D B F,10760721,low,medium
ZTUS,14 D C C,10760722,low,medium
ZTUS,14 D C E,10760723,low,medium
ZTUS,14 D D E,10760724,low,medium
ZTUS,14 D D F,10760725,low,high
ZTUS,14 D X C,10760726,low,medium
ZTUS,14 D X E,10760730,low,high
ZTUS,14 D X F,10760732,low,medium
ZTUS,14 X X C,10760735,low,medium
ZTUS,14 X X E,10760736,low,medium
ZTUS,14 X X F,10760738,low,medium
ZTUS,14 Y A C,10760800,medium,high
ZTUS,14 Y A E,10760801,medium,medium
ZTUS,14 Y A F,10760810,low,medium
ZTUS,14 Y Y C,10760811,medium,medium
ZTUS,14 Y Y E,10760812,medium,medium
ZTUS,15 A C C,10760813,low,high
ZTUS,15 A C F,10760814,medium,medium
ZTUS,15 A D B,10760815,medium,low
ZTUS,15 A D C,10760816,medium,medium
ZTUS,15 A D E,10760831,low,medium
ZTUS,15 A D F,10760904,low,medium
ZTUS,15 A G B,10760905,low,low
ZTUS,15 A G C,10760906,low,high
ZTUS,15 A G E,10760907,low,medium
ZTUS,15 A G F,10760908,low,medium
ZTUS,15 A K E,10760909,low,medium
ZTUS,15 A K F,10760910,low,medium
ZTUS,15 A L E,10760911,low,medium
ZTUS,15 A M E,10760912,low,medium
ZTUS,15 A N E,10760913,low,medium
ZTUS,15 A X B,10760915,low,medium
ZTUS,15 A X C,10760916,low,medium
ZTUS,15 A X D,10760917,low,medium
ZTUS,15 A X E,10760920,low,medium
ZTUS,15 A X F,10760923,low,medium
ZTUS,15 B B E,10760927,low,high
ZTUS,15 B X C,10760928,low,medium
ZTUS,15 B X E,10760929,low,medium
ZTUS,15 B X F,10760931,low,medium
ZTUS,15 C B C,10760938,low,medium
ZTUS,15 C C A,10760939,low,medium
ZTUS,15 C C E,10760940,low,medium
ZTUS,15 C D C,10760949,medium,medium
ZTUS,15 C X E,10762000,low,medium
ZTUS,15 D A A,10762001,low,medium
ZTUS,15 D A E,10762002,low,medium
ZTUS,15 X A A,10762017,medium,medium
ZTUS,15 X A C,10762020,low,medium
ZTUS,15 X A E,10762021,low,medium
ZTUS,15 X B A,10762022,medium,medium
ZTUS,15 X B C,10762023,low,medium
ZTUS,15 X B E,10762025,low,medium
ZTUS,15 X B F,10762026,low,medium
ZTUS,15 X C C,10800336,low,medium
ZTUS,15 X C E,11102103,low,medium
ZTUS,15 X D A,11105005,low,medium
ZTUS,15 X D C,11105120,low,medium
ZTUS,15 X X C,11105246,low,medium
ZTUS,15 X X E,11105518,low,medium
ZTUS,15 X X F,11201250,low,medium
ZTUS,15 X X G,11201251,low,medium
ZTUS,15 Y Y C,11201562,low,low
ZTUS,15 Z Z A,11301771,low,medium
ZTUS,15 Z Z B,11302706,low,medium
ZTUS,15 Z Z C,11403168,low,medium
ZTUS,15 Z Z E,11403358,low,medium
ZTUS,16 B X C,11403428,low,medium
ZTUS,16 E A C,11403429,low,medium
ZTUS,16 X X C,11403430,low,medium
ZTUS,16 Y Y C,11403666,low,medium
ZTUS,17 A A C,11403714,low,medium
ZTUS,17 A D C,11403953,low,medium
ZTUS,17 A D E,11403956,low,medium
ZTUS,17 A E C,11404965,low,medium
ZTUS,17 A E E,11405135,low,medium
ZTUS,17 A E F,11405297,low,medium
ZTUS,17 A X C,13350022,low,medium
ZTUS,17 A X E,13360002,low,medium
ZTUS,17 S W E,13360013,low,medium
ZTUS,17 X X E,13401065,low,medium
ZTUS,17 Z Z A,13460021,low,medium
ZTUS,17 Z Z C,13480022,low,medium
ZTUS,17 Z Z E,13480037,low,medium
ZTUS,17 Z Z H,13506062,low,medium
ZTUS,18 C C J,13541510,low,medium
ZTUS,18 X A G,14330003,low,medium
ZTUS,18 X B G,14330024,low,medium
ZTUS,18 X X G,15000013,low,medium
ZTUS,18 X Y G,15060015,medium,medium
ZTUS,18 X Z G,15060017,low,medium
ZTUS,19 D A B,15101013,low,medium
ZTUS,19 D A C,15101015,medium,high
ZTUS,19 D Z B,15101027,low,medium
ZTUS,21 Z Z Z,15101032,low,medium
ZTUS,B E 13,15103028,low,medium
ZTUS,G A A A,15103056,low,medium
ZTUS,G A A E,15103068,low,medium
ZTUS,G B A A,15105005,low,medium
ZTUS,G B A E,15105006,low,medium
ZTUS,G B D C,15105009,low,medium
ZTUS,S A A A,15105022,low,medium
ZTUS,S A E A,15130009,low,medium
ZTUS,S B A G,15130010,low,medium
ZTUS,S B B G,15141030,low,medium
ZTUS,S B C G,15151027,low,medium
ZTUS,S B D G,15170089,low,medium
ZTUS,S B F G,15170102,low,medium
ZTUS,S C A E,15170388,medium,medium
ZTUS,12 B C E,15212010,low,medium
ZTUS,12 B I F,15500003,low,medium
ZTUS,12 B J C,15906013,low,high
ZTUS,12 B J E,20005984,low,medium
ZTUS,12 C F E,20006633,low,medium
ZTUS,12 C G E,20724750,low,medium
ZTUS,12 C G F,20724754,low,medium
ZTUS,13 A B E,20725010,low,medium
ZTUS,13 A E E,20725020,low,medium
ZTUS,13 A H E,20725030,low,medium
ZTUS,13 A X E,20725040,low,medium
ZTUS,13 A X F,20725050,low,medium
ZTUS,13 B A E,20725060,low,medium
ZTUS,13 B D E,20725070,low,medium
ZTUS,13 S Y G,20725372,low,medium
ZTUS,13 Y Y C,20725587,low,high
ZTUS,14 A C E,20725588,medium,medium
ZTUS,14 A G E,20725682,low,medium
ZTUS,14 A I B,20725877,low,medium
ZTUS,14 A I C,20725906,low,medium
ZTUS,14 A I E,20725908,low,medium
ZTUS,14 A I F,20726015,low,medium
ZTUS,14 A J B,20726067,low,medium
ZTUS,14 A J C,20726189,medium,high
ZTUS,14 A J E,20726191,low,medium
ZTUS,14 A J F,20727517,low,medium
ZTUS,14 A K C,20727723,low,medium
ZTUS,14 A K E,20727727,low,medium
ZTUS,14 A K F,20727729,low,medium
ZTUS,14 A L E,20727789,medium,medium
ZTUS,14 A M C,20727882,low,medium
ZTUS,14 A M E,20727958,low,medium
ZTUS,14 A P B,20728027,low,medium
ZTUS,14 A P C,20728051,low,medium
ZTUS,14 A P E,20728492,low,medium
ZTUS,14 A P F,20728655,low,medium
ZTUS,14 A X C,20728661,medium,medium
ZTUS,14 A X E,20728662,medium,high
ZTUS,14 A X F,20728663,low,medium
ZTUS,14 A Y E,20728664,low,low
ZTUS,14 B A C,20728765,low,medium
ZTUS,14 B A E,20729370,medium,high
ZTUS,14 B A F,20729556,low,medium
ZTUS,14 B B C,20730129,low,medium
ZTUS,14 B B E,20730130,low,medium
ZTUS,14 B B F,20730131,low,medium
ZTUS,14 B C C,20730134,low,medium
ZTUS,14 B C E,20730320,low,medium
ZTUS,14 B C F,20730409,low,medium
ZTUS,14 B D E,20731008,low,medium
ZTUS,14 B D F,20731069,low,medium
ZTUS,14 B E E,20731070,low,medium
ZTUS,14 B X C,20731266,low,medium
ZTUS,14 B X E,20731305,low,medium
ZTUS,14 B X F,20734803,low,medium
ZTUS,14 C A E,20734804,medium,low
ZTUS,14 C A Z,20734805,medium,high
ZTUS,14 D A C,20734806,medium,high
ZTUS,14 D A E,20734807,low,medium
ZTUS,14 D A F,20734808,low,medium
ZTUS,14 D B E,20734809,low,high
ZTUS,14 D B F,20734813,low,medium
ZTUS,14 D C B,20734814,low,medium
ZTUS,14 D C E,20734817,low,medium
ZTUS,14 D D E,20736623,low,medium
ZTUS,14 D D F,20736656,low,medium
ZTUS,14 D X E,20736658,medium,high
ZTUS,14 D X F,20738719,low,medium
ZTUS,14 X X C,20738723,low,medium
ZTUS,14 X X E,20738725,low,medium
ZTUS,14 X X F,20738819,low,medium
ZTUS,14 Y A E,20738912,low,medium
ZTUS,14 Y A F,20739162,low,high
ZTUS,14 Y Y C,20739256,medium,medium
ZTUS,15 A D B,20739418,low,medium
ZTUS,15 A D C,20739470,low,medium
ZTUS,15 A D E,20739703,low,medium
ZTUS,15 A D F,20739788,low,medium
ZTUS,15 A G B,20739954,low,medium
ZTUS,15 A G C,20740335,low,medium
ZTUS,15 A G E,20973982,low,medium
ZTUS,15 A G F,30000022,low,high
ZTUS,15 A K E,30000031,low,medium
ZTUS,15 A K F,30000032,low,medium
ZTUS,15 A L E,30000035,low,medium
ZTUS,15 A M E,30000117,low,medium
ZTUS,15 A N E,30000122,low,medium
ZTUS,15 A X B,30000125,low,medium
ZTUS,15 A X C,30000128,low,medium
ZTUS,15 A X E,30000133,low,medium
ZTUS,15 A X F,30000134,low,medium
ZTUS,15 B B E,30000165,low,medium
ZTUS,15 B C E,30000254,low,medium
ZTUS,15 B X B,30000257,low,medium
ZTUS,15 B X C,30000258,low,medium
ZTUS,15 B X E,30000283,low,medium
ZTUS,15 B X F,30000322,low,medium
ZTUS,15 C B A,30000333,low,medium
ZTUS,15 C B B,30000390,low,medium
ZTUS,15 C B C,30000397,low,medium
ZTUS,15 C C A,30000405,low,medium
ZTUS,15 C C E,30000407,low,medium
ZTUS,15 C D C,30000411,low,medium
ZTUS,15 C X E,30000415,low,medium
ZTUS,15 D A A,30000416,low,medium
ZTUS,15 D A E,30000422,low,medium
ZTUS,15 X A A,30000434,low,medium
ZTUS,15 X A C,30000438,low,medium
ZTUS,15 X A E,30000444,low,medium
ZTUS,15 X B A,30000446,low,medium
ZTUS,15 X B C,30000449,low,medium
ZTUS,15 X B E,30000457,low,medium
ZTUS,15 X B F,30000459,low,medium
ZTUS,15 X C C,30000463,low,medium
ZTUS,15 X C E,30000470,low,medium
ZTUS,15 X D A,30000472,low,medium
ZTUS,15 X D C,30000473,low,medium
ZTUS,15 X X E,30000475,low,medium
ZTUS,15 X X F,30000477,low,medium
ZTUS,15 Y Y C,30000488,low,medium
ZTUS,15 Z Z A,30000489,low,medium
ZTUS,15 Z Z B,30000497,low,medium
ZTUS,15 Z Z C,30000498,low,medium
ZTUS,15 Z Z E,30000501,low,medium
ZTUS,15 Z Z F,30000505,low,medium
ZTUS,16 Y Y C,30000507,low,medium
ZTUS,17 A D C,30000510,low,medium
ZTUS,17 A D E,30000512,low,medium
ZTUS,17 A E C,30000527,low,medium
ZTUS,17 A E E,30000528,low,medium
ZTUS,17 A E F,30000529,low,medium
ZTUS,17 A X C,30000532,low,medium
ZTUS,17 A X E,30000627,medium,medium
ZTUS,17 S W E,30000629,medium,high
ZTUS,17 X X E,30000630,medium,medium
ZTUS,18 C C J,30000631,medium,medium
ZTUS,18 X A G,30000712,low,medium
ZTUS,18 X B G,30000718,low,medium
ZTUS,18 X X G,30000719,low,medium
ZTUS,18 X Y G,30000736,low,medium
ZTUS,18 X Z G,30000737,low,medium
ZTUS,19 D A B,30000739,low,medium
ZTUS,19 D A C,30000742,low,medium
ZTUS,19 D A E,30000743,low,medium
ZTUS,19 D Z C,30000744,low,medium
ZTUS,B E 13,30000745,low,medium
ZTUS,G A A A,30000748,low,medium
ZTUS,G A J E,30000749,low,medium
ZTUS,G B A A,30000752,low,medium
ZTUS,G B A E,30000755,low,medium
ZTUS,13 B C E,30000756,low,medium
ZTUS,13 B E E,30000757,low,medium
ZTUS,13 B I F,30000760,low,medium
ZTUS,13 B J C,30000761,low,medium
ZTUS,13 B J E,30000762,low,medium
ZTUS,13 B M C,30000765,low,medium
ZTUS,13 B X C,30000767,low,medium
ZTUS,13 B X G,30000769,low,medium
ZTUS,13 C A E,30000770,low,medium
ZTUS,13 B C E,30000774,low,medium
ZTUS,13 B E E,30000775,low,medium
ZTUS,13 B I F,30000777,low,medium
ZTUS,13 B J C,30000782,low,medium
ZTUS,13 B J E,30000786,low,medium
ZTUS,13 B M C,30000788,low,medium
ZTUS,13 B X C,30000812,low,medium
ZTUS,13 B X G,30000839,low,medium
ZTUS,13 C A E,30000841,low,medium
ZTUS,13 C F E,30000842,low,medium
ZTUS,13 C F F,30000843,low,medium
ZTUS,13 C G E,30000848,low,medium
ZTUS,13 C G F,30000850,low,medium
ZTUS,14 A A A,30000854,medium,high
ZTUS,14 A B E,30000855,low,medium
ZTUS,14 A C E,30000857,low,medium
ZTUS,14 A D A,30000859,low,medium
ZTUS,14 A E E,30000865,low,medium
ZTUS,14 A H E,30000866,low,medium
ZTUS,14 A I E,30000871,low,medium
ZTUS,14 A L A,30000884,low,medium
ZTUS,14 A L F,30000887,low,medium
ZTUS,14 A X E,30000908,low,medium
ZTUS,14 A X F,30000911,low,medium
ZTUS,14 B A E,30000929,low,medium
ZTUS,14 B B B,30001626,low,medium
ZTUS,14 B B E,30001627,low,medium
ZTUS,14 B D E,30001790,low,medium
ZTUS,14 C X C,30002292,low,medium
ZTUS,14 S Y G,30002468,low,medium
ZTUS,14 Y Y C,30002693,low,medium
ZTUS,15 A A E,30002788,low,medium
ZTUS,15 A C C,30002854,low,medium
ZTUS,15 A C E,30002990,low,medium
ZTUS,15 A G C,30003244,low,medium
ZTUS,15 A G E,30003273,low,medium
ZTUS,15 A I B,30003284,low,medium
ZTUS,15 A I C,30003430,low,medium
ZTUS,15 A I E,30003529,medium,medium
ZTUS,15 A I F,30003565,low,medium
ZTUS,15 A J B,30003631,low,high
ZTUS,15 A J C,30003810,low,medium
ZTUS,15 A J E,30003942,low,medium
ZTUS,15 A J F,30004099,low,medium
ZTUS,15 A K C,30004108,low,medium
ZTUS,15 A K E,30004143,low,medium
ZTUS,15 A K F,30004149,low,low
ZTUS,15 A L E,30004150,low,medium
ZTUS,15 A M C,30004155,low,medium
ZTUS,15 A M E,30004162,low,medium
ZTUS,15 A P B,30004216,low,medium
ZTUS,15 A P C,30004219,low,medium
ZTUS,15 A P E,30004231,low,high
ZTUS,15 A P F,30004243,low,low
ZTUS,15 A X C,30004833,low,medium
ZTUS,15 A X E,30004839,low,medium
ZTUS,15 A X F,30004842,low,medium
ZTUS,15 A Y E,30004843,low,medium
ZTUS,15 B A E,30004848,low,medium
ZTUS,15 B A F,30004965,low,medium
ZTUS,15 B B C,30004989,low,medium
ZTUS,15 B B E,30004994,low,medium
ZTUS,15 B B F,30005011,low,medium
ZTUS,15 B C C,30005021,low,medium
ZTUS,15 B C E,30005022,low,medium
ZTUS,15 B C F,30005025,low,medium
ZTUS,15 B D B,30005029,low,medium
ZTUS,15 B D E,30005032,low,medium
